System ID	Primary Prod Date	Primary Production Earliest Latest Dates	Primary Production Place	Production General Notes	Primary Maker ID	Primary Maker name role	Secondary Maker ID	Secondary Maker and Role	Secondary Prod Date only	Secondary Prod Location only	Secondary Prod Notes only	Primary Production Place URI	Primary Production Role only	Production General Notes	Primary Production Technique
"5916"	"1958"	"Jan 01 1958   Dec 31 1958"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5917"	"1961"	"Jan 01 1961   Dec 31 1961"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5918"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5919"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5920"	"1962"	"Jan 01 1962   Dec 31 1962"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5921"	"1962"		"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5922"	"1962"	"Jan 01 1962   Dec 31 1962"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5923"	"1962"	"Jan 01 1962   Dec 31 1962"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5924"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5925"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5926"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5927"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5928"	"1961"	"Jan 01 0196   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5929"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5930"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5931"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5932"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5933"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5934"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5935"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5936"	"1961"	"Jan 01 1961   Dec 31 1961"	"Glen Canyon/Arizona   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5937"	"1963"	"Jan 01 1963   Dec 31 1963"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5938"	"1963"	"Jan 01 1963   Dec 31 1963"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5939"	"ca. 1965"	"Jan 01 1961   Dec 31 1970"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5940"	"ca. 1965"	"Jan 01 1960   Dec 31 1970"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5941"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5942"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5943"	"1963"	"Jan 01 1963   Jan 31 1963"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5944"	"1964"	"Jan 01 1964   Dec 31 1964"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5945"	"1959"	"Jan 01 1959   Dec 31 1959"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5946"	"1966"	"Jan 01 1966   Dec 31 1966"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5947"	"1966"	"Jan 01 1966   Dec 31 1966"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5948"	"1966"	"Jan 01 1966   Dec 31 1966"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5949"	"1968"	"Jan 01 1968   Dec 31 1968"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5950"	"1977"	"Jan 01 1977   Dec 31 1977"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5951"	"1977"	"Jan 01 1977   Dec 31 1977"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5952"	"1956"	"Jan 01 1956   Dec 31 1956"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5953"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5954"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5955"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5956"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5957"	"1955-1981"	"Jan 01 1955   Dec 31 1955"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5958"	"1955-1981"	"Jan 01 1955   Dec 31 1981"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5959"	"ca. 1960s"	"Jan 01 1955   Dec 31 1975"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5960"	"ca. 1960s"	"Jan 01 1955   Dec 31 1975"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5961"	"1960-1981"	"Jan 01 1960   Dec 31 1981"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5962"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5963"	"ca. 1962"	"Jan 01 1962   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5964"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5965"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5966"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5967"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5968"	"ca. 1962"	"Jan 01 1957   "	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5969"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5970"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5971"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5972"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5973"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5974"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5975"	"ca. 1962"	"Jan 01 1957   Dec 31 1967"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5976"	"1955-1965"	"Jan 01 1955   Dec 31 1965"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5977"	"1955-1965"	"Jan 01 1955   Dec 31 1965"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5978"	"ca. 1960s"	"Jan 01 1955   Dec 31 1975"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5979"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5980"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5981"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5982"	"1960s"	"Jan 01 1960   Dec 31 1969"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5983"	"1960s"	"Jan 01 1960   Dec 31 1969"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5984"	"Jan 01 1960"	"Dec 31 1969   "	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5985"	"1960s"	"Jan 01 1960   Dec 31 1969"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5986"	"1960s"	"Jan 01 1960   Dec 31 1969"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5987"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5988"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5989"	"1962"	"Jan 01 1962   Dec 31 1962"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5990"	"ca. 1955-ca. 1979"	"Jan 01 1950   Dec 31 1984"	"Ghost Ranch/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5991"	"1963-1984"	"Jan 01 1963   Dec 31 1984"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5992"	"1963-1984"	"Jan 01 1963   Dec 31 1984"			"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"5993"	"1964"	"Jan 01 1964   Dec 31 1964"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"5994"	"1964"	"Jan 01 1964   Dec 31 1964"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"5995"	"1964"	"Jan 01 1964   Dec 31 1964"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"5996"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"5997"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"5998"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"5999"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"60"	"1943"	"Jan 01 1943   Dec 31 1943"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"600"	"1916"	"Jan 01 1916   Dec 31 1916"	"Virginia   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6000"	"1964"	"Jan 01 1964   Dec 31 1964"	"Ghost Ranch/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6001"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6002"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6003"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6004"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6005"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6006"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6007"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6008"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6009"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"601"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6010"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6011"	"1964"	"Jan 01 1964   Dec 31 1964"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6012"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6013"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6014"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6015"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6016"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6017"	"1964"	"Jan 01 1964   Dec 31 1964"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6018"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6019"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"602"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6020"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6021"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6022"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6023"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6024"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6025"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6026"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6027"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6028"	"1964"	"Jan 01 1964   Dec 31 1964"	"Glen Canyon/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6029"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"603"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6030"	"1939"	"Jan 01 1939   Dec 31 1939"	"Maui/Hawaii   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6031"	"1939"	"Jan 01 1939   Dec 31 1939"	"Maui/Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6032"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6033"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "	"printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"printed on Kodak Velox paper"	
"6034"	"1939"	"Jan 01 1939   Dec 31 1939"	"Maui/Hawaii   "	"printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"printed on Kodak Velox paper"	
"6035"	"1939"	"Jan 01 1939   Dec 31 1939"	"Maui/Hawaii   "	"printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"printed on Kodak Velox paper"	
"6036"	"1939"	"Jan 01 1939   Dec 31 1939"	"Maui/Hawaii   "	"Printed on Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Velox paper"	
"6037"	"1939"	"Jan 01 1939   Dec 31 1939"	"Maui/Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6038"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "	"Printed on Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Velox paper"	
"6039"	"1939"	"Jan 01 1939   Dec 31 1939"	"Maui/Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"604"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6040"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6041"	"1939"	"Jan 01 1939   Dec 31 1939"	"Maui/Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6042"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6043"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6044"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6045"	"1939"	"Jan 01 1939   Dec 31 1939"	"Hawaii   "	"Printed on Kodak Velox paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox paper"	
"6046"	"1956"	"Jan 01 0196   Dec 31 1956"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6047"	"1956"	"Jan 01 1956   Dec 31 1956"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6048"	"1956"	"Jan 01 1956   Dec 31 1956"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6049"	"ca. 1955-1970"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"605"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6050"	"ca. 1955-1970"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6051"	"ca. 1955-ca. 1981"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6052"	"ca. 1955-1970"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6053"	"ca. 1955-1970"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6054"	"ca. 1955-1970"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6055"	"ca. 1955-1970"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6056"	"ca. 1955-1970"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6057"	"ca. 1955-1970"	"Jan 01 1950   Dec 31 1975"	"Abiquiu/New Mexico   "	"Probably printed by Todd Webb"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Probably printed by Todd Webb"	
"6058"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"Ghost Ranch/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6059"	"1959"	"Jan 01 1959   Dec 31 1959"	"Ghost Ranch/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"606"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6060"	"1917"	"Jan 01 1917   Dec 31 1917"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6061"	"1917"	"Jan 01 1917   Dec 31 1917"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6062"	"1917"	"Jan 01 1917   Dec 31 1917"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6063"	"1923"	"Jan 01 1923   Dec 31 1923"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"607"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"608"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"609"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6091"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6092"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6093"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6094"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6095"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6096"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
